ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
857,Webhook JSON format,Agent,2023-10-17 15:14:21.714228,2023-10-20 00:31:48.427323,"Also, have you started to use the other webhook?I just found out that your account was still on v1 of web hooks and we want to move everyone to version 2 of web hook (only different is that v2 of web hooks makes payload same APIs and Webhooks so it is much easier to use.so, if you haven’t already started using it, would love to move you to V2 of webhooks",Bug
857,Webhook JSON format,Agent,2023-10-17 15:14:21.714228,2023-10-20 00:31:52.492808,cc @Alex Vyshniakov,Bug
857,Webhook JSON format,Customer,2023-10-17 15:14:21.714228,2023-11-13 21:59:55.97621,Hey Rahul,Bug
857,Webhook JSON format,Customer,2023-10-17 15:14:21.714228,2023-11-13 21:59:59.95944,Sorry for the super delay on this,Bug
857,Webhook JSON format,Customer,2023-10-17 15:14:21.714228,2023-11-13 22:00:12.454919,But I was just about to look at this webhook integration again,Bug
857,Webhook JSON format,Customer,2023-10-17 15:14:21.714228,2023-11-13 22:00:18.386412,Do you want to move us to v2?,Bug
857,Webhook JSON format,Agent,2023-10-17 15:14:21.714228,2023-11-13 22:12:53.103961,That would be great -- we made a lot of improvements based on feedback and this way you won't have to move again,Bug
857,Webhook JSON format,Agent,2023-10-17 15:14:21.714228,2023-11-13 22:13:13.740509,V2 of webhook is going to get live tomorrow,Bug
857,Webhook JSON format,Customer,2023-10-17 15:14:21.714228,2023-11-13 22:16:35.864397,Ok. I'll wait tomorrow for v2,Bug
857,Webhook JSON format,Customer,2023-10-17 15:14:21.714228,2023-11-13 22:16:46.512831,Let me know once deployed and I'll connect to it,Bug
857,Webhook JSON format,Agent,2023-10-17 15:14:21.714228,2023-11-14 16:42:12.89022,"Fernando, We have deployed the V2 version now. Can you start using it now. ",Bug
857,Webhook JSON format,Agent,2023-10-17 15:14:21.714228,2023-11-14 16:42:24.077021,Let me know if you need any help with them.,Bug
857,Webhook JSON format,Agent,2023-10-17 15:14:21.714228,2023-11-14 16:45:50.842415,cc @Alex Vyshniakov,Bug
857,Webhook JSON format,Customer,2023-10-17 15:14:21.714228,2023-11-20 20:12:11.114534,Hey guys!,Bug
857,Webhook JSON format,Customer,2023-10-17 15:14:21.714228,2023-11-20 20:12:13.708024,Thank you for the upate,Bug
857,Webhook JSON format,Customer,2023-10-17 15:14:21.714228,2023-11-20 20:12:22.349413,I'll work on it right now,Bug
857,Webhook JSON format,Customer,2023-10-17 15:14:21.714228,2023-11-20 20:59:08.26244,"Hey @Alex Vyshniakov, I've noticed the webhooks we are receiving have Content-Type application/json but they are strigify versions of it (instead of actual JSONs)",Bug
857,Webhook JSON format,Customer,2023-10-17 15:14:21.714228,2023-11-20 20:59:10.727718,is this expected?,Bug
857,Webhook JSON format,Agent,2023-10-17 15:14:21.714228,2023-11-20 22:48:11.167785,"Hey @Fernando NeryNope, that is not expected. Let me check",Bug
857,Webhook JSON format,Customer,2023-10-17 15:14:21.714228,2023-11-20 23:10:58.35795,Thank you Alex. I'll wait for you,Bug
857,Webhook JSON format,Agent,2023-10-17 15:14:21.714228,2023-11-20 23:14:14.587186,"You are correct. Sorry for that, we will deploy a fix tonight.",Bug
857,Webhook JSON format,Agent,2023-10-17 15:14:21.714228,2023-11-21 18:01:49.051194,Hey. @Fernando Nery The fix has been deployed. Let me know if you have any issues.,Bug
857,Webhook JSON format,Customer,2023-10-17 15:14:21.714228,2023-11-21 18:40:44.9816,"It looks ok now, @Alex Vyshniakov",Bug
857,Webhook JSON format,Customer,2023-10-17 15:14:21.714228,2023-11-21 18:40:52.564488,thank you for following up and fixing this quickly,Bug
858,,Customer,2023-10-17 18:40:12.781459,2023-10-17 18:40:12.781459,Minor thing,Product Question
858,,Agent,2023-10-17 18:40:12.781459,2023-10-17 18:48:48.536879,"@Alkarim Lalani Found the issue — will get it fixed.We treat enter and shift+enter differently (enter add a new  block, where as enter add a new line/.1. If you already have text on a line and add . It doesn’t create a code block — Notion/SuperHuman do the same but slack actually creates add a new paragrapg and starts a code block.   I think we can do what Slack is doing. 2. If you press Shift + enter and add ` it is not creating a codeblock —> this is a Bug, this need be fixed 3. If you press code block button when your cursor is on an existing paragragh that already have some content, that paragragh get converted to codeblock — this is working as expected. 4. If you press enter and add , this is creating a codeblock as expected.",Product Question
858,,Customer,2023-10-17 18:40:12.781459,2023-10-17 18:50:08.748571,"Cool - yeah I think I was doing #2. Again not a big deal, minor UI thing",Product Question
858,,Customer,2023-10-17 18:40:12.781459,2023-10-17 18:50:17.216233,Also am I blowing up support for the day?,Product Question
858,,Agent,2023-10-17 18:40:12.781459,2023-10-17 18:50:33.823879,Not at all,Product Question
858,,Agent,2023-10-17 18:40:12.781459,2023-10-17 18:51:44.945527,Our support strategy:• Real time support as much as possible • Bug: Fix with in same day/next day • Feature request: Same week,Product Question
858,,Agent,2023-10-17 18:40:12.781459,2023-10-17 18:52:54.073937,not able to meet always meet them but there smaller annoying things are not easy to find and we want to make sure users continue to report them,Product Question
858,,Customer,2023-10-17 18:40:12.781459,2023-10-17 18:53:24.176116,Man - this is just like what we do. Was wearing us thin so glad we're able to use Atlas to manage it,Product Question
862,,Customer,2023-10-18 15:12:57.4674,2023-10-18 15:12:57.4674,"Hey @Piyush Raj, can I get some additional help on webhooks?Can you send me a payload example of conversation and customer webhooks?",Product Question
862,,Agent,2023-10-18 15:12:57.4674,2023-10-18 15:12:57.821361,Let me share in a bit.,Product Question
863,,Customer,2023-10-18 15:15:19.677932,2023-10-18 15:15:19.677932,chat seems a bit broken for at least one user,Bug
863,,Agent,2023-10-18 15:15:19.677932,2023-10-18 15:15:22.415997,@chris I look a look and seem isolated to this user — not sure of cause yet (will keep debugging) — chat works on websocket connection and only reason it must not be working if the websocket connection was not working.We have lot of safeguards + reconnection logic in place to cover all cases but must be missing something. Will update with more details later.,Bug
863,,Customer,2023-10-18 15:15:19.677932,2023-10-18 15:15:22.415997,No worries thank you!,Bug
868,Sidebar image create overflow the space causing content to be hidden,Customer,2023-10-19 14:45:58.328046,2023-10-19 14:45:58.328046,"Hey!Guys, do we have plans to improve the visualization of sidebar content?An example is this ticket: Sidebar #64205: FMLVET Reservation CancellationI can't see everything because there is no scroll bar.",Bug
868,Sidebar image create overflow the space causing content to be hidden,Agent,2023-10-19 14:45:58.328046,2023-10-19 14:50:27.901624,"hey @Gabriele Inacio, can we get some snapshots, and how would you imagine to solve the problem, as in do you have some ideas in mind?We would take this to the design team, I am sure with you inputs we can build something perfect.",Bug
868,Sidebar image create overflow the space causing content to be hidden,Customer,2023-10-19 14:45:58.328046,2023-10-19 18:24:10.829851,"I don't think about anything very different, just having a scrollbar where I can view all the sidebar content or some way to expand the size of the sidebar.",Bug
868,Sidebar image create overflow the space causing content to be hidden,Agent,2023-10-19 14:45:58.328046,2023-10-19 20:31:39.162496,"@Gabriele Inacio can you try scrolling with your mouse scroll on the sidebar (it should work, but if not, then there may be a bug)?re: expanding the sidebar: working on this this quarter!",Bug
868,Sidebar image create overflow the space causing content to be hidden,Customer,2023-10-19 14:45:58.328046,2023-10-20 12:22:40.297746,"Jon, I tried it and it doesn't work.",Bug
868,Sidebar image create overflow the space causing content to be hidden,Agent,2023-10-19 14:45:58.328046,2023-10-20 19:36:21.428963,@Gabriele Inacio I saw the issue you are taking about — we will get this fixed today.,Bug
868,Sidebar image create overflow the space causing content to be hidden,Agent,2023-10-19 14:45:58.328046,2023-10-21 08:11:46.6376,"hey Gabriele, I have fixed this issue -- let me know if this works for you now. https://app.atlas.so/customer-timeline/6e3b4d89-345b-4631-a5c4-13ad13a24303?conversationId=d4010451-590b-4efa-9541-899e04a0c103Thanks,Rahul",Bug
870,,Customer,2023-10-20 22:22:45.090977,2023-10-20 22:22:45.090977,how can i add friends,Sales
871,Chat got disconnected,Customer,2023-10-20 23:37:24.536226,2023-10-20 23:37:24.536226,"hey all, looks like some messages are dropping",Bug
871,Chat got disconnected,Agent,2023-10-20 23:37:24.536226,2023-10-20 23:37:37.179883,Doh! On it,Bug
875,,Customer,2023-10-23 09:02:29.173195,2023-10-23 09:02:29.173195,How can I reposition the chatbox?,Product Question
875,,Customer,2023-10-23 09:02:29.173195,2023-10-23 09:03:35.463619,"Please ignore, have figured this out",Product Question
875,,Agent,2023-10-23 09:02:29.173195,2023-10-23 09:04:58.976863,awesome,Product Question
876,,Customer,2023-10-23 14:35:44.568933,2023-10-23 14:35:55.211818,"Connect with VCs/ AngelsHey - we're bringing together a ton of VCs and founders at the New England Venture Summit this December 12th and 13th in Boston Dedham and wanted to see if you'd like to join us and/or apply to present.Share your email and I'll have my colleague email you.Best,Preston.",Sales
878,,Customer,2023-10-23 19:08:00.32886,2023-10-23 19:08:00.32886,"Hi, if I send a message to a customer via chat but they don't read it in chat, will it be delivered via email?",Product Question
878,,Agent,2023-10-23 19:08:00.32886,2023-10-23 19:12:45.664289,"hey Sergey, yes you can enable/disable this setting here",Product Question
878,,Customer,2023-10-23 19:08:00.32886,2023-10-23 19:53:19.350377,Thank you.,Product Question
878,,Customer,2023-10-23 19:08:00.32886,2023-10-23 19:55:34.314577,"I think there may be a problem here: in the ticket history I see that it was sent via chat, and there's no indicator saying it was sent/read via email.",Product Question
878,,Agent,2023-10-23 19:08:00.32886,2023-10-23 19:57:00.712686,"Sergey, I noticed this feature was no active for you account (this used to be in paid plan before) but now part of free plan as well. I have just enabled it now",Product Question
878,,Agent,2023-10-23 19:08:00.32886,2023-10-23 19:58:21.711493,Try it on a new message and see if you still see this issue,Product Question
878,,Customer,2023-10-23 19:08:00.32886,2023-10-23 20:08:04.533182,Thanks!,Product Question
879,,Customer,2023-10-23 19:34:07.456865,2023-10-23 19:34:07.456865,When a ticket is created from Slack - would you be able to add a link to the Slack thread in Atlas? Was trying to reference another ticket in a customer response but since those aren't public facing yet would like to be able to copy/paste link to previous thread,Feature Request
879,,Agent,2023-10-23 19:34:07.456865,2023-10-23 19:39:14.212101,yup! we also wanted this for ourselves and planning to do this after 2 sprints. Going to move this up to current sprint. Currently we show the channel name but link to thread would be great!,Feature Request
879,,Customer,2023-10-23 19:34:07.456865,2023-10-23 19:45:49.413176,Thanks Rahul,Feature Request
879,,Agent,2023-10-23 19:34:07.456865,2023-10-25 15:27:23.625233,"From now onwards, for every slack-connect ticket, you should be able to see the permalink to the slack-conversationExample - ",Feature Request
879,,Customer,2023-10-23 19:34:07.456865,2023-10-25 17:29:52.176039,Thank you!,Feature Request
880,,Customer,2023-10-23 19:53:11.558805,2023-10-23 19:53:11.558805,"hey @Alkarim Lalani We released the two features that you want, give them a try and let me know if you have any questions/feedback.• Ability for customers to create a ticket • Ability fro customers to assign priority of a ticket You can change them in your Slack Configuration.",Feature Request
880,,Agent,2023-10-23 19:53:11.558805,2023-10-23 19:53:14.272956,@Alkarim Lalani Are you looking at older ticket? It will only come up for new tickets,Feature Request
880,,Customer,2023-10-23 19:53:11.558805,2023-10-23 19:53:14.272956,Hey can't seem to see the UI for assigning priority of a ticket on Slack,Feature Request
880,,Customer,2023-10-23 19:53:11.558805,2023-10-23 19:53:14.272956,I see this in this channel but not on the Slack connect channel:,Feature Request
880,,Agent,2023-10-23 19:53:11.558805,2023-10-23 19:53:59.681764,"It should look like this, after you enabled the settings",Feature Request
880,,Agent,2023-10-23 19:53:11.558805,2023-10-23 19:55:37.060011,Are you sure you have updated the SlackSettings?,Feature Request
880,,Agent,2023-10-23 19:53:11.558805,2023-10-23 19:55:53.1476,I don’t see it updated on backend,Feature Request
880,,Customer,2023-10-23 19:53:11.558805,2023-10-23 19:56:22.299135,"Ah I had set it to ""yes"" earlier but may have missed clicking the save button",Feature Request
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:17:42.75629,install,Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:17:53.928764,how to install?,Product Question
881,,Agent,2023-10-25 04:17:42.75629,2023-10-25 04:20:33.591181,"Please visit - https://app.atlas.so/configuration/installation - and copy the javascript snippet, and paste the snippet in the HTML HEAD tag.",Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:21:01.354112,I did,Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:21:22.180935,But I think it wasn't installed properly,Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:21:24.97251,can't really send a message,Product Question
881,,Agent,2023-10-25 04:17:42.75629,2023-10-25 04:23:46.058827,can you send me link to your site so I can quickly debug,Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:24:02.337811,https://recoverycare.app/,Product Question
881,,Agent,2023-10-25 04:17:42.75629,2023-10-25 04:25:15.049957,checking,Product Question
881,,Agent,2023-10-25 04:17:42.75629,2023-10-25 04:27:58.838969,"Soy, do you have a active chatbot? It seem it is chatbot that taking over the chat",Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:28:18.354735,hmm what do you mean?,Product Question
881,,Agent,2023-10-25 04:17:42.75629,2023-10-25 04:28:45.564625,Do you have anything here app.atlas.so?,Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:29:30.924226,i do,Product Question
881,,Agent,2023-10-25 04:17:42.75629,2023-10-25 04:30:22.90121,if you right click on that … and click unpublish and reload the page on your site and test if chat is working or not.,Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:31:33.169906,it works now,Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:31:43.167487,hmm so i should unpublish the chat bot?,Product Question
881,,Agent,2023-10-25 04:17:42.75629,2023-10-25 04:32:18.113858,Are you looking to setup a chatbot?,Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:32:24.605048,yup,Product Question
881,,Agent,2023-10-25 04:17:42.75629,2023-10-25 04:33:19.390568,"than you can keep it, let me know if you need help setting up the chatbot. Happy to jump on a call or chat here to make sure you get the chatbot setup your looking for.",Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:33:34.409718,wait what do you mean you can keep it,Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:33:37.808337,i can keep it as unpublished?,Product Question
881,,Agent,2023-10-25 04:17:42.75629,2023-10-25 04:34:30.760654,just to be clear normal chat is different than chatbot — chatbot is for passing your user through a flow to make sure you don’t get too many tickets or promoting them with a question in case they need help.,Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:34:42.844431,ah,Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:34:44.991447,got you,Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:35:00.695584,understood -- so chatbot needs the logic,Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:35:06.118074,thanks for the hellp,Product Question
881,,Agent,2023-10-25 04:17:42.75629,2023-10-25 04:37:06.913092,"ya, you could make workflow like this one or much more complicated one",Product Question
881,,Customer,2023-10-25 04:17:42.75629,2023-10-25 04:37:42.876478,thanks for the help!,Product Question
881,,Agent,2023-10-25 04:17:42.75629,2023-10-25 04:38:08.932607,Our pleasure! let me know if we can help with any other setup!,Product Question
884,,Customer,2023-10-25 14:16:06.451043,2023-10-25 14:16:31.055024,"Hey folks, a fellow YC founder here looking for a ticketing software. Is Atlas HIPAA-compliant?",Product Question
884,,Agent,2023-10-25 14:16:06.451043,2023-10-25 14:17:20.845807,"have to check for the HIPAA, but we are in the process of getting our SOC2 certificate.",Product Question
884,,Agent,2023-10-25 14:16:06.451043,2023-10-25 16:57:27.807771,"Celina, We are not HIPAA compliant right now! We are start the progress in Q1 2024, we will reach back out if you are still looking for ticketing software by then. Thanks,Rahul",Product Question
888,create custom report,Customer,2023-10-27 15:52:51.125851,2023-10-27 15:52:51.125851,"Hey, guys!I would like to know if it is possible to extract this report model within the atlas.I need to monitor these indicators every day.",Bug
888,create custom report,Agent,2023-10-27 15:52:51.125851,2023-10-27 15:52:51.538442,"There's a possibility to schedule reports, that would create reports and send over to a dedicated mailbox",Bug
888,create custom report,Customer,2023-10-27 15:52:51.125851,2023-10-27 15:52:51.538442,I didn't understand.Can I schedule this report to arrive in my email every day?,Bug
888,create custom report,Agent,2023-10-27 15:52:51.125851,2023-10-27 15:55:49.07039,"hey Gabriele, just wanted to confirm the email ids that should receive this report? And around what time?",Bug
888,create custom report,Customer,2023-10-27 15:52:51.125851,2023-10-27 17:56:04.608809,Hey!This report must be sent to this email: gabriele.inacio@portao3.com.brI would like to know if it is possible to add two more pieces of information:- average time for 1 response- average time to close the ticket,Bug
888,create custom report,Agent,2023-10-27 15:52:51.125851,2023-10-27 18:17:06.577723,"sure thing, let me see what can be done",Bug
888,create custom report,Customer,2023-10-27 15:52:51.125851,2023-10-27 19:38:59.868183,news?,Bug
888,create custom report,Agent,2023-10-27 15:52:51.125851,2023-10-27 19:40:40.43987,"no updates as of now, but we will try to ship this within next week.",Bug
888,create custom report,Customer,2023-10-27 15:52:51.125851,2023-10-30 19:25:51.300659,updates?,Bug
888,create custom report,Agent,2023-10-27 15:52:51.125851,2023-10-30 19:29:31.634699,@Gabriele Inacio We started to work on automating this report,Bug
888,create custom report,Agent,2023-10-27 15:52:51.125851,2023-10-30 19:30:21.201641,We will have it automated in next 2 days (we have don’t have this feature and building it for your team right now),Bug
888,create custom report,Agent,2023-10-27 15:52:51.125851,2023-11-03 19:52:56.633156,@Gabriele Inacio We pushed this report out! you should be getting this report everyday now,Bug
888,create custom report,Agent,2023-10-27 15:52:51.125851,2023-11-03 19:53:06.493591,Please let us know if you need anything else here,Bug
888,create custom report,Customer,2023-10-27 15:52:51.125851,2023-11-05 22:56:38.172285,Hi good night!I am not receiving the report via email.,Bug
888,create custom report,Customer,2023-10-27 15:52:51.125851,2023-11-05 23:00:08.544103,Can you help me?,Bug
888,create custom report,Agent,2023-10-27 15:52:51.125851,2023-11-06 00:38:16.782298,Could you check in your mailbox for subject “Portao3 Daily Report | 2023-11-04” I see that email is being delivered for last 3 says. My guess is some filter might be catching this.,Bug
891,,Customer,2023-10-30 15:06:54.507673,2023-10-30 15:06:54.507673,@here Atlas running very slow the past few days - taking a while to load.,Bug
891,,Agent,2023-10-30 15:06:54.507673,2023-10-30 15:06:55.412354,@Jocelyn Weigel Is this inbox page or customer profile page?,Bug
891,,Customer,2023-10-30 15:06:54.507673,2023-10-30 15:06:55.412354,Both! Inbox and profile pages,Bug
891,,Customer,2023-10-30 15:06:54.507673,2023-10-30 15:06:55.412354,Same for CC: @Josh Jennings,Bug
891,,Agent,2023-10-30 15:06:54.507673,2023-10-30 15:07:08.629954,@Jocelyn Weigel taking a look,Bug
891,,Agent,2023-10-30 15:06:54.507673,2023-10-30 15:07:39.280641,@Jocelyn Weigel We have a newer version of customer profile which will much faster,Bug
891,,Agent,2023-10-30 15:06:54.507673,2023-10-30 15:07:52.00146,we plan to release it to everyone sometime next week,Bug
891,,Agent,2023-10-30 15:06:54.507673,2023-10-30 15:07:58.380788,Can we enable it for your account,Bug
891,,Agent,2023-10-30 15:06:54.507673,2023-10-30 15:08:50.119529,it should have much faster performance but it have couple of UI changes.,Bug
891,,Agent,2023-10-30 15:06:54.507673,2023-10-30 15:09:04.549411,If you want @Jon OBryan or I can do a meeting and explain the changes in the UI,Bug
891,,Customer,2023-10-30 15:06:54.507673,2023-10-30 15:09:19.446651,Sure - you can enable!!,Bug
891,,Agent,2023-10-30 15:06:54.507673,2023-10-30 15:36:23.025813,@Jocelyn Weigel It is enabled for your account now — customer profile should be much much faster now. We are taking a look at inbox right now.,Bug
891,,Agent,2023-10-30 15:06:54.507673,2023-10-30 17:01:56.370142,"hey Jocelyn, the inbox should be fast again. Please refresh and check if you are still facing any slowness.",Bug
894,,Customer,2023-11-02 13:46:08.971295,2023-11-02 13:46:28.500548,Hi just testing and wondering how does this compare to Crisp chatbox,Sales
894,,Agent,2023-11-02 13:46:08.971295,2023-11-02 13:48:21.299307,"Hi Enzo! We're a customer-centered support platform, which means we give you more context about who your customers are and what they're doing on your site when you're talking to them.",Sales
894,,Customer,2023-11-02 13:46:08.971295,2023-11-02 13:49:04.998019,Thanks. We're not a saas or digital product. We're 2 coaches offering a course and daily coaching to many men,Sales
894,,Customer,2023-11-02 13:46:08.971295,2023-11-02 13:49:15.931036,We've been running on crisp for 1 year,Sales
894,,Agent,2023-11-02 13:46:08.971295,2023-11-02 13:49:59.352713,Got it! Happy to show you a demo of the fully loaded product if that's helpful.,Sales
894,,Agent,2023-11-02 13:46:08.971295,2023-11-02 13:50:49.588583,Are there any areas that you're particularly interested in (or pain points you're trying to address)? ,Sales
894,,Customer,2023-11-02 13:46:08.971295,2023-11-02 13:52:18.614296,"Mmmh, I guess we're happy with Crisp, but I'm always looking if there's something even better for us, to make our lives easier. So nothing specific really right now",Sales
894,,Customer,2023-11-02 13:46:08.971295,2023-11-02 13:52:31.844792,The demo would be where?,Sales
894,,Agent,2023-11-02 13:46:08.971295,2023-11-02 13:53:25.34585,Understood! The demo would be on a video call (you can grab a time here).,Sales
894,,Customer,2023-11-02 13:46:08.971295,2023-11-02 13:54:42.600839,"Thanks, just booked a demo",Sales
894,,Agent,2023-11-02 13:46:08.971295,2023-11-02 14:41:06.066586,"Wonderful, looking forward to it!",Sales
896,,Customer,2023-11-03 18:54:58.701068,2023-11-03 18:55:20.917462,Looks like you've built a nice competitor to Intercom!,Sales
896,,Customer,2023-11-03 18:54:58.701068,2023-11-03 18:56:03.971175,So there is no minimum for the Growth plan,Sales
896,,Customer,2023-11-03 18:54:58.701068,2023-11-03 18:56:09.341191,How do you charge for AI responses?,Sales
896,,Agent,2023-11-03 18:54:58.701068,2023-11-03 18:56:27.925492,"Yes, there is no minimum for Growth plan",Sales
896,,Agent,2023-11-03 18:54:58.701068,2023-11-03 18:57:20.970656,For AI response we are still testing with few alpha customer right now and will have the full pricing strategy out! But mostly it is not going to be per response pricing like intercom or others,Sales
896,,Agent,2023-11-03 18:54:58.701068,2023-11-03 18:58:26.470842,"If you like I can help setup a demo of Atlas with our CEO, so we can understand what you looking for and the how Atlas can help with support.",Sales
896,,Customer,2023-11-03 18:54:58.701068,2023-11-03 18:58:49.815453,"We like Intercom, but it's becoming really expensive to scale",Sales
896,,Customer,2023-11-03 18:54:58.701068,2023-11-03 18:58:57.18024,We currently have 3 reps in support,Sales
896,,Customer,2023-11-03 18:54:58.701068,2023-11-03 18:59:10.846818,"If you think it's worth the time, happy to have a call",Sales
896,,Agent,2023-11-03 18:54:58.701068,2023-11-03 19:00:45.077936,we are always happy to chat with customers and see what they are looking for. Here is link to Jon’s calendar calendly.com,Sales
896,,Agent,2023-11-03 18:54:58.701068,2023-11-03 19:01:44.899986,"reg intercom pricing, we have heard it too many of our customers, especially the bait and switch pricing model where price jump 10x-30x after 1-2 year of free plan.",Sales
896,,Customer,2023-11-03 18:54:58.701068,2023-11-03 19:02:25.734437,"yup, it's painful",Sales
896,,Customer,2023-11-03 18:54:58.701068,2023-11-03 19:04:11.288219,Just booked a call with Jon for next week,Sales
896,,Customer,2023-11-03 18:54:58.701068,2023-11-03 19:04:20.287249,Thanks for the quick replies,Sales
896,,Agent,2023-11-03 18:54:58.701068,2023-11-03 19:04:47.8717,"great! have a great weekend, Thomas!",Sales
899,,Customer,2023-11-05 21:40:09.764454,2023-11-05 21:40:09.764454,Hey - tried to setup CNAME record for the KB on Cloudflare but getting an error: DNS Validation Error (Code: 1004) Content for CNAME record is invalid.,Product Question
899,,Agent,2023-11-05 21:40:09.764454,2023-11-05 21:52:26.362772,"Hello. What value are you entering there? The valid one is “custom.atlas-kb.com” (no quotes, no https://)",Product Question
899,,Agent,2023-11-05 21:40:09.764454,2023-11-06 00:32:59.368135,@Alkarim Lalani Could you provide an screenshot of the value you are setting and the error you are getting?,Product Question
899,,Customer,2023-11-05 21:40:09.764454,2023-11-06 18:38:43.689037,@Rahul Asati - was just about to do this again and take a screenshot but looks like Cloudflare dashboard is down,Product Question
899,,Customer,2023-11-05 21:40:09.764454,2023-11-06 18:39:29.126377,I had created a CNAME for the help subdomain and pointed that to: atlas-kb.com,Product Question
899,,Customer,2023-11-05 21:40:09.764454,2023-11-06 18:50:49.230069,@Rahul Asati here's a screenshot:,Product Question
899,,Agent,2023-11-05 21:40:09.764454,2023-11-06 19:24:21.516447,please check if this makes senseexample: help.atlas.soCNAMEcustom.atlas-kb.com,Product Question
899,,Customer,2023-11-05 21:40:09.764454,2023-11-06 19:25:39.181142,But rollout.atlas-kb.com doesn't go anywhere,Product Question
899,,Agent,2023-11-05 21:40:09.764454,2023-11-06 19:25:56.960803,something like this?,Product Question
899,,Customer,2023-11-05 21:40:09.764454,2023-11-06 19:26:54.779126,You mean literally send it to:custom.atlas-kb.com,Product Question
899,,Customer,2023-11-05 21:40:09.764454,2023-11-06 19:26:58.063564,help.rollout.com,Product Question
899,,Customer,2023-11-05 21:40:09.764454,2023-11-06 19:27:05.14329,Doesnt work,Product Question
899,,Agent,2023-11-05 21:40:09.764454,2023-11-06 19:30:45.371009,"go to: help.rollout.comhelp.rollout.com"" target=""blank"" rel=""noopener"">help.rollout.com<and in the Cloudfront, keep using the settingsName: helpTarget: custom.atlas-kb.com",Product Question
899,,Customer,2023-11-05 21:40:09.764454,2023-11-06 19:32:04.658307,Ah I see,Product Question
899,,Agent,2023-11-05 21:40:09.764454,2023-11-06 19:33:26.004387,it worked! (for me atleast),Product Question
899,,Customer,2023-11-05 21:40:09.764454,2023-11-06 19:33:49.250569,Yeah I just set it up correctly - sorry I was missing that last step,Product Question
902,Wrong status on a email,Customer,2023-11-06 22:36:49.196532,2023-11-06 22:36:49.196532,"So, here's the thing. I was communicating with a client through email. The first response was sent without any problem, but my last email is returning as 'failed'. Can you check what happened? That wasn't supposed to happen, since we were already in conversation with the client through that channel",Product Question
902,Wrong status on a email,Agent,2023-11-06 22:36:49.196532,2023-11-06 22:36:49.678796,Hello @Marcos TellesThere was a CC address mailto:renato.ito@bitso.com that might have been disabled since the ticket initiationSo Matheus had received your email but we received a notification that some address did not receive it,Product Question
902,Wrong status on a email,Agent,2023-11-06 22:36:49.196532,2023-11-06 22:36:49.678796,Will check if we can find the failed address and add append it to failure description,Product Question
902,Wrong status on a email,Agent,2023-11-06 22:36:49.196532,2023-11-06 22:52:11.860803,"My bad, the email to mailto:renato.ito@bitso.com is also shown as successfully delivered in our mail providerWill check further on the reason for failure message",Product Question
902,Wrong status on a email,Customer,2023-11-06 22:36:49.196532,2023-11-07 13:00:33.404197,thank u Sasha,Product Question
903,,Customer,2023-11-06 22:53:41.559629,2023-11-06 22:53:41.559629,"hey guys! found a bug: when I search a keyword in my session recordings, it doesn't sort by date (it used to before)",Bug
903,,Agent,2023-11-06 22:53:41.559629,2023-11-06 23:09:50.69713,"Neil, let me take a look",Bug
903,,Agent,2023-11-06 22:53:41.559629,2023-11-08 06:30:18.30198,"Hey Neil, this is fixed now! ",Bug
903,,Customer,2023-11-06 22:53:41.559629,2023-11-08 13:55:00.044902,you just made my life 100x easier. thank you!!,Bug
904,,Customer,2023-11-07 10:19:26.103525,2023-11-07 10:19:26.103525,How can I get my invoices?,Sales
904,,Agent,2023-11-07 10:19:26.103525,2023-11-07 17:42:32.343711,"Hey Ania, Here are your invoices for the last 2 months, we are adding support for billing inside Atlas in next couple of weeks. You can will be able to access them in the App, till them just ping us and we are happy to provide it to you. Thanks,Rahul",Sales
